"","Project","Date","Outflow (kcfs)","Spill (kcfs)","Spill Percent (%)","Inflow (kcfs)","Temp (Scroll Case) (C)","Temperature (C)","Barometric Pressure (mmHg)","Dissolved Gas (mmHg)","Dissolved Gas Percent (%)","Turbidity (ft)","Elevation (ft)"
"7807","BON",2020-12-27,135.4,0.48,0.36,137.3,6.11,6.11,NA,NA,NA,5,73.41
"7808","BON",2020-12-28,149.24,0.48,0.32,135.8,6.11,6.11,NA,NA,NA,7,73.2
"7809","BON",2020-12-29,154.5,0.48,0.31,158.6,5.56,5.56,NA,NA,NA,7,73.14
"7810","BON",2020-12-30,158.24,0.48,0.31,159.5,5.56,5.56,NA,NA,NA,7,73.53
"7811","BON",2020-12-31,146.53,0.47,0.32,167.3,5.56,5.56,NA,NA,NA,7,74.22
"7812","BON",2021-01-01,167.78,0.49,0.29,159.1,5.56,5.56,NA,NA,NA,7,74.64
"7813","BON",2021-01-02,144.7,0.48,0.33,152,5.56,5.56,NA,NA,NA,7,74.67
"7814","BON",2021-01-03,131.71,0.48,0.37,134.6,5.56,5.56,NA,NA,NA,7,75.29
"7815","BON",2021-01-04,148.38,0.48,0.32,149.5,6.11,6.11,NA,NA,NA,7,75.22
"7816","BON",2021-01-05,184.68,0.48,0.26,174.3,6.11,6.11,NA,NA,NA,7,74.73
"7817","BON",2021-01-06,183.04,0.49,0.27,184.2,6.11,6.11,NA,NA,NA,7,73.93
"7818","BON",2021-01-07,184.45,0.48,0.26,188,6.11,6.11,NA,NA,NA,7,74.27
"7819","BON",2021-01-08,177.96,0.48,0.27,180.4,6.11,6.11,NA,NA,NA,7,74.43
"7820","BON",2021-01-09,185,0.48,0.26,185.1,5.56,5.56,NA,NA,NA,7,74.61
"7821","BON",2021-01-10,170.62,0.48,0.28,169.5,5.56,5.56,NA,NA,NA,7,74.51
"7822","BON",2021-01-11,175.58,0.49,0.28,178.9,5.56,5.56,NA,NA,NA,7,74.43
"7823","BON",2021-01-12,202.66,0.48,0.24,202.1,5.56,5.56,NA,NA,NA,7,74.47
"7824","BON",2021-01-13,225.49,6.02,2.67,231.6,5.56,5.56,NA,NA,NA,4,75.5
"7825","BON",2021-01-14,249.07,5.04,2.02,230,5.56,5.56,NA,NA,NA,1.5,73.55
"7826","BON",2021-01-15,212.79,1.03,0.49,201.2,5.56,5.56,NA,NA,NA,2,72.84
"7827","BON",2021-01-16,181.37,0.49,0.27,197.7,5.56,5.56,NA,NA,NA,2,72.88
"7828","BON",2021-01-17,174.57,0.48,0.28,169.2,5.56,5.56,NA,NA,NA,5,73.42
"7829","BON",2021-01-18,171.72,0.48,0.28,171.4,5.56,5.56,NA,NA,NA,6,73.55
"7830","BON",2021-01-19,184.05,0.49,0.27,183,6.11,6.11,NA,NA,NA,6,73.51
"7831","BON",2021-01-20,178.88,0.54,0.3,184.4,6.11,6.11,NA,NA,NA,7,73.55
"7832","BON",2021-01-21,169.96,0.54,0.32,169.8,5.56,5.56,NA,NA,NA,6,73.79
"7833","BON",2021-01-22,169.88,0.53,0.31,168.5,5.56,5.56,NA,NA,NA,7,73.52
"7834","BON",2021-01-23,171.94,0.53,0.31,171,5.56,5.56,NA,NA,NA,7,74.05
"7835","BON",2021-01-24,183.88,0.53,0.29,180.4,5.56,5.56,NA,NA,NA,7,73.53
"7836","BON",2021-01-25,182.72,0.53,0.29,184.6,5.56,5.56,NA,NA,NA,7,73.42
"7837","BON",2021-01-26,181.36,0.53,0.29,181.2,5,5,NA,NA,NA,7,73.55
"7838","BON",2021-01-27,189.69,0.53,0.28,189.9,5,5,NA,NA,NA,7,73.26
"7839","BON",2021-01-28,182.88,0.53,0.29,176.8,4.44,4.44,NA,NA,NA,7,73.12
"7840","BON",2021-01-29,189,0.53,0.28,198,4.44,4.44,NA,NA,NA,7,73.38
"7841","BON",2021-01-30,188.11,0.53,0.28,186.7,4.44,4.44,NA,NA,NA,7,73.65
"7842","BON",2021-01-31,174.05,0.53,0.3,179.2,4.44,4.44,NA,NA,NA,7,73.65
"7843","BON",2021-02-01,159.25,0.53,0.33,149.7,4.44,4.44,NA,NA,NA,7,73.76
"7844","BON",2021-02-02,162.92,0.71,0.44,166.8,4.44,4.44,NA,NA,NA,7,73.1
"7845","BON",2021-02-03,179.8,0.53,0.29,181,4.44,4.44,NA,NA,NA,7,73.68
"7846","BON",2021-02-04,167.8,0.53,0.32,161.3,4.44,4.44,NA,NA,NA,7,73.1
"7847","BON",2021-02-05,139.25,0.53,0.38,143,4.44,4.44,NA,NA,NA,7,73.68
"7848","BON",2021-02-06,158.83,0.53,0.33,162.5,4.44,4.44,NA,NA,NA,7,73.79
"7849","BON",2021-02-07,137.27,0.53,0.39,139.2,4.44,4.44,NA,NA,NA,5,74.25
"7850","BON",2021-02-08,157.29,0.53,0.34,158.8,4.44,4.44,NA,NA,NA,7,74.07
"7851","BON",2021-02-09,166.48,0.53,0.32,161.4,4.44,4.44,NA,NA,NA,7,73.76
"7852","BON",2021-02-10,181.37,0.53,0.29,177.3,4.44,4.44,NA,NA,NA,6,73.34
"7853","BON",2021-02-11,184.37,0.55,0.3,185.1,4.44,4.44,NA,NA,NA,7,73.21
"7854","BON",2021-02-12,178.47,0.53,0.3,180.4,4.44,4.44,NA,NA,NA,7,73.39
"7855","BON",2021-02-13,177.82,0.53,0.3,175.9,3.89,3.89,NA,NA,NA,7,73.38
"7856","BON",2021-02-14,175.76,0.53,0.3,179.9,3.33,3.33,NA,NA,NA,NA,73.46
"7857","BON",2021-02-15,190.01,0.55,0.29,187.2,3.33,3.33,NA,NA,NA,7,73.53
"7858","BON",2021-02-16,192.19,0.58,0.3,193.2,3.33,3.33,NA,NA,NA,7,73.46
"7859","BON",2021-02-17,194.42,0.58,0.3,197.2,3.33,3.33,NA,NA,NA,7,73.75
"7860","BON",2021-02-18,189.27,0.3,0.16,184.2,3.89,3.89,NA,NA,NA,4.5,73.87
"7861","BON",2021-02-19,185.79,0.57,0.31,192.7,3.89,3.89,NA,NA,NA,6,73.6
"7862","BON",2021-02-20,188.88,0.58,0.3,197.5,3.89,3.89,NA,NA,NA,6,73.53
"7863","BON",2021-02-21,149.99,0.58,0.38,147.6,3.33,3.33,NA,NA,NA,6,74.83
"7864","BON",2021-02-22,143.28,0,0,144.4,3.33,3.33,NA,NA,NA,6,74.61
"7865","BON",2021-02-23,144.27,0,0,145.5,3.33,3.33,NA,NA,NA,4,75.17
"7866","BON",2021-02-24,177.11,0.17,0.09,172.1,3.33,3.33,NA,NA,NA,5,74.39
"7867","BON",2021-02-25,160.25,1.2,0.75,158.7,3.89,3.89,NA,NA,NA,6,73.78
"7868","BON",2021-02-26,141.36,1.2,0.85,145.6,3.33,3.33,NA,NA,NA,4,74.49
"7869","BON",2021-02-27,148.32,1.25,0.84,146.8,3.33,3.33,NA,NA,NA,5,74.63
"7870","BON",2021-02-28,133.81,1.2,0.89,129.7,3.33,3.33,NA,NA,NA,7,74.4
"7871","BON",2021-03-01,141.49,1.2,0.85,136,3.33,3.33,NA,NA,NA,7,73.63
"7872","BON",2021-03-02,129.2,1.29,1,136.4,3.89,3.89,NA,NA,NA,6.5,73.88
"7873","BON",2021-03-03,138.83,1.29,0.93,138.2,3.89,3.89,NA,NA,NA,7,74.3
"7874","BON",2021-03-04,140.14,1.3,0.92,140.7,3.89,3.89,NA,NA,NA,6,74.18
"7875","BON",2021-03-05,129.23,1.3,1,132.4,4.44,4.44,NA,NA,NA,7,74.54
"7876","BON",2021-03-06,127,1.31,1.03,126.2,4.44,4.44,NA,NA,NA,6,74.62
"7877","BON",2021-03-07,129.01,1.25,0.97,116.7,4.44,4.44,NA,NA,NA,6,73.93
"7878","BON",2021-03-08,136.43,1.29,0.94,151.6,4.44,4.44,NA,NA,NA,7,74.05
"7879","BON",2021-03-09,143.56,1.3,0.9,153,4.44,4.44,NA,NA,NA,6,75.24
"7880","BON",2021-03-10,138.4,1.3,0.94,137.6,4.44,4.44,NA,NA,NA,6,75.53
"7881","BON",2021-03-11,135.69,1.34,0.99,132.3,5,5,NA,NA,NA,6,75.25
"7882","BON",2021-03-12,128.4,1.3,1.01,115.5,5,5,NA,NA,NA,6,74.56
"7883","BON",2021-03-13,130.98,1.3,0.99,130.9,5.56,5.56,NA,NA,NA,7,74.03
"7884","BON",2021-03-14,129.9,1.45,1.12,128.8,5.56,5.56,NA,NA,NA,7,74.08
"7885","BON",2021-03-15,127.34,1.3,1.02,128.6,5.56,5.56,NA,NA,NA,7,73.89
"7886","BON",2021-03-16,131.35,1.3,0.99,129.6,5.56,5.56,NA,NA,NA,7,73.82
"7887","BON",2021-03-17,132,1.3,0.98,138.1,5.56,5.56,NA,NA,NA,6,74.5
"7888","BON",2021-03-18,131.51,1.35,1.02,127.5,6.11,6.11,NA,NA,NA,6,74.28
"7889","BON",2021-03-19,131.3,1.29,0.98,132.3,6.11,6.11,NA,NA,NA,7,74.08
"7890","BON",2021-03-20,131.27,1.3,0.99,121.3,6.1,NA,NA,NA,NA,NA,73.59
"7891","BON",2021-03-21,134.5,1.3,0.96,138.7,6.11,6.11,NA,NA,NA,7,73.18
"7892","BON",2021-03-22,134.04,1.3,0.97,141,6.67,6.67,NA,NA,NA,7,73.65
"7893","BON",2021-03-23,134.88,1.29,0.95,123.8,6.67,6.67,NA,NA,NA,6,73.73
"7894","BON",2021-03-24,135.42,1.3,0.96,130.3,6.67,6.67,NA,NA,NA,6,72.69
"7895","BON",2021-03-25,131.73,1.28,0.97,131.5,7.22,7.22,NA,NA,NA,6,72.8
"7896","BON",2021-03-26,131.01,1.25,0.96,131.2,6.67,6.67,NA,NA,NA,6,72.64
"7897","BON",2021-03-27,131.05,1.26,0.96,130.9,6.67,6.67,NA,NA,NA,6,72.69
"7898","BON",2021-03-28,126.76,1.29,1.02,130.2,6.67,6.67,NA,NA,NA,7,72.93
"7899","BON",2021-03-29,124.36,1.29,1.04,132.7,7.22,7.22,NA,NA,NA,7,73.68
"7900","BON",2021-03-30,127.02,1.29,1.02,137.1,7.22,7.22,NA,NA,NA,7,73.99
"7901","BON",2021-03-31,129.28,1.28,0.99,121.5,7.22,7.22,NA,NA,NA,6,74.45
"7902","BON",2021-04-01,127.38,1.27,0.99,131.4,7.22,7.22,NA,NA,NA,6,73.77
"7903","BON",2021-04-02,126.59,1.3,1.02,121.7,7.22,7.22,NA,NA,NA,6,74.55
"7904","BON",2021-04-03,129.39,1.45,1.12,135.4,7.78,7.78,NA,NA,NA,6,74.13
"7905","BON",2021-04-04,130.29,1.48,1.14,139.2,7.78,7.78,NA,NA,NA,7,74.58
"7906","BON",2021-04-05,147.72,0.78,0.52,150.1,8.33,8.33,NA,NA,NA,7,75.3
"7907","BON",2021-04-06,148.17,0.93,0.63,147.1,8.33,8.33,NA,NA,NA,6,75.35
"7908","BON",2021-04-07,135.18,1.5,1.11,122,8.33,8.33,NA,NA,NA,6,74.67
"7909","BON",2021-04-08,138.77,1.49,1.07,137.7,8.33,8.33,NA,NA,NA,6,73.92
"7910","BON",2021-04-09,135.24,1.49,1.1,138,8.33,8.33,NA,NA,NA,6,74.73
"7911","BON",2021-04-10,139.64,90.79,65.02,145.2,8.33,8.33,NA,NA,NA,7,74.68
"7912","BON",2021-04-11,140.45,96.43,68.66,136.7,8.89,8.89,NA,NA,NA,7,74.97
"7913","BON",2021-04-12,143.24,99.14,69.21,148.3,8.89,8.89,NA,NA,NA,7,75.08
"7914","BON",2021-04-13,143.33,99.12,69.16,137.3,8.89,8.89,NA,NA,NA,6,75.01
"7915","BON",2021-04-14,142.13,98.68,69.43,138.1,8.33,8.33,NA,NA,NA,4,74.66
"7916","BON",2021-04-15,141.78,98.57,69.52,138.8,8.89,8.89,NA,NA,NA,4,74.18
"7917","BON",2021-04-16,141.25,98,69.38,137.1,8.89,8.89,NA,NA,NA,6,73.74
"7918","BON",2021-04-17,136.95,93.78,68.47,139.9,9.44,9.44,NA,NA,NA,5,73.7
"7919","BON",2021-04-18,137.76,94.53,68.62,139.8,9.44,9.44,NA,NA,NA,7,73.95
"7920","BON",2021-04-19,140.14,96.82,69.09,146.3,9.44,9.44,NA,NA,NA,7,74.39
"7921","BON",2021-04-20,144.5,100.52,69.56,145.7,10,10,NA,NA,NA,7,74.63
"7922","BON",2021-04-21,162.87,109.78,67.41,162.9,10.56,10.56,NA,NA,NA,7,74.76
"7923","BON",2021-04-22,168.43,115.52,68.59,170.1,10.56,10.56,NA,NA,NA,6,74.75
"7924","BON",2021-04-23,160.74,112.6,70.05,161.5,11.11,11.11,NA,NA,NA,5,75
"7925","BON",2021-04-24,177.16,119.82,67.63,178.2,10.56,10.56,NA,NA,NA,6,74.97
"7926","BON",2021-04-25,185.06,126.57,68.39,185.1,11.11,11.11,NA,NA,NA,6,74.92
"7927","BON",2021-04-26,182.83,125.4,68.59,182.6,10.56,10.56,NA,NA,NA,6,74.87
"7928","BON",2021-04-27,180.9,123.02,68,184.1,10.56,10.56,NA,NA,NA,6,75.2
"7929","BON",2021-04-28,181.75,124.55,68.52,181.5,10.56,10.56,NA,NA,NA,6,75.25
"7930","BON",2021-04-29,174.64,119.7,68.54,166.9,11.11,11.11,NA,NA,NA,5,74.93
"7931","BON",2021-04-30,201.89,132.53,65.64,198.3,11.11,11.11,NA,NA,NA,7,74.07
"7932","BON",2021-05-01,191.71,132.24,68.98,192.4,11.67,11.67,NA,NA,NA,NA,73.92
"7933","BON",2021-05-02,191.31,130.75,68.35,193.5,11.67,11.67,NA,NA,NA,6,74.25
"7934","BON",2021-05-03,213.87,131.41,61.44,211,12.22,12.22,NA,NA,NA,7,73.96
"7935","BON",2021-05-04,230.08,132.71,57.68,230.6,12.78,12.78,NA,NA,NA,6,73.93
"7936","BON",2021-05-05,226,133.15,58.92,225.1,12.78,12.78,NA,NA,NA,7,74.13
"7937","BON",2021-05-06,226.37,132.83,58.68,225.4,13.33,13.33,NA,NA,NA,7,73.71
"7938","BON",2021-05-07,221.31,133,60.1,225.7,12.78,12.78,NA,NA,NA,7,74.13
"7939","BON",2021-05-08,223.18,132.75,59.48,221.4,12.78,12.78,NA,NA,NA,7,74.02
"7940","BON",2021-05-09,231.02,132.8,57.48,229.3,12.78,12.78,NA,NA,NA,7,74
"7941","BON",2021-05-10,245.75,133.2,54.2,248.8,12.78,12.78,NA,NA,NA,7,74.03
"7942","BON",2021-05-11,240.08,133.03,55.41,243.1,13.33,13.33,NA,NA,NA,7,74.14
"7943","BON",2021-05-12,231.2,132.85,57.46,230.2,13.33,13.33,NA,NA,NA,7,74.33
"7944","BON",2021-05-13,226.97,134.79,59.39,227.5,13.33,13.33,NA,NA,NA,5,74.29
"7945","BON",2021-05-14,221.97,133,59.92,224.5,13.89,13.89,NA,NA,NA,7,74.4
"7946","BON",2021-05-15,228.74,133.02,58.15,225.6,13.89,13.89,NA,NA,NA,7,74.65
"7947","BON",2021-05-16,226.88,132.87,58.56,230.4,13.89,13.89,NA,NA,NA,7,74.5
"7948","BON",2021-05-17,212.04,133.1,62.77,212.6,13.89,13.89,NA,NA,NA,7,74.93
"7949","BON",2021-05-18,214.15,132.86,62.04,211.8,13.89,13.89,NA,NA,NA,6,74.73
"7950","BON",2021-05-19,229.41,132.96,57.96,224.2,14.44,14.44,NA,NA,NA,6,73.97
"7951","BON",2021-05-20,220.45,133.04,60.35,226.4,13.96,13.96,763.5,841.64,110.23,6,74.2
"7952","BON",2021-05-21,219.24,132.53,60.45,215.2,13.95,13.95,764,841.42,110.13,7,74.43
"7953","BON",2021-05-22,219.23,132.38,60.38,220.8,13.93,13.93,762.92,846.08,110.9,6,74.3
"7954","BON",2021-05-23,202.77,132.12,65.16,204.5,13.91,13.91,762.29,856.21,112.32,7,74.35
"7955","BON",2021-05-24,186.29,125.84,67.55,186.1,13.9,13.9,761.92,851.17,111.71,7,74.73
"7956","BON",2021-05-25,203.81,132.51,65.02,206.4,14.09,14.09,762.33,852.08,111.77,7,74.99
"7957","BON",2021-05-26,208.93,132.6,63.47,206.8,14.39,14.39,762.29,852.04,111.78,7,74.85
"7958","BON",2021-05-27,218.2,132.45,60.7,216.7,14.6,14.6,760.54,859.58,113.02,7,74.29
"7959","BON",2021-05-28,201.53,133,66,207,14.54,14.54,765.33,845.67,110.5,7,74.77
"7960","BON",2021-05-29,205.58,132.68,64.54,201.6,14.82,14.82,761.21,863.75,113.47,6,74.53
"7961","BON",2021-05-30,230.49,132.82,57.62,223.2,14.83,14.83,761.42,885,116.23,7,74.18
"7962","BON",2021-05-31,218.83,133.14,60.84,224.2,15.06,15.06,761.79,893.54,117.3,7,73.99
"7963","BON",2021-06-01,219.57,132.96,60.55,226.6,15.46,15.46,758.21,905.08,119.38,6,74.79
"7964","BON",2021-06-02,234.82,132.85,56.58,236.8,15.82,15.82,756.58,910.21,120.31,6,74.93
"7965","BON",2021-06-03,237.53,132.85,55.93,235.9,16.19,16.19,757.96,876.88,115.69,7,75.2
"7966","BON",2021-06-04,294.8,132.76,45.04,294.5,16.37,16.37,760.33,856.25,112.61,7,74.81
"7967","BON",2021-06-05,295.04,133.07,45.1,305.8,16.1,16.1,761.17,860.25,113.02,7,75.22
"7968","BON",2021-06-06,297.27,132.29,44.5,291.5,15.84,15.84,759.5,863.88,113.74,6,75.57
"7969","BON",2021-06-07,296.27,132.52,44.73,292.2,15.83,15.83,758.33,875.33,115.43,6,74.79
"7970","BON",2021-06-08,266.44,132.47,49.72,267.1,15.9,15.9,759.38,880.38,115.94,4,74.43
"7971","BON",2021-06-09,226.46,132.2,58.38,222.2,15.92,15.92,762.5,873.46,114.55,6,74.93
"7972","BON",2021-06-10,212.58,132.23,62.2,210.1,15.82,15.82,763.5,860.42,112.69,6,74.65
"7973","BON",2021-06-11,219.77,132.39,60.24,216.4,15.75,15.75,759,857.71,113.01,6,74.29
"7974","BON",2021-06-12,225.51,132.61,58.81,228.8,15.83,15.83,758,874.08,115.32,6,74.53
"7975","BON",2021-06-13,193.35,132.8,68.68,192.8,16.07,16.07,757.17,887.38,117.2,6,74.85
"7976","BON",2021-06-14,188.62,132.16,70.07,185.6,16.23,16.23,759.79,874.75,115.13,6,74.48
"7977","BON",2021-06-15,201.65,132.44,65.68,205.8,16.38,16.38,764.79,863.17,112.87,6,74.31
"7978","BON",2021-06-16,203.66,97.19,47.72,204,16.45,16.45,766.33,863.79,112.72,7,74.5
"7979","BON",2021-06-17,203.11,95.05,46.8,204.1,16.57,16.57,762.42,882.54,115.76,7,74.46
"7980","BON",2021-06-18,197.03,95.14,48.29,192.6,16.81,16.81,760.58,874.83,115.02,7,74.26
"7981","BON",2021-06-19,188.15,95.18,50.58,200.6,17.14,17.14,760.33,841.67,110.7,7,74.29
"7982","BON",2021-06-20,184.69,95.72,51.83,181.7,17.6,17.6,757.5,834.13,110.12,7,74.93
"7983","BON",2021-06-21,181.21,95.58,52.74,174,18.03,18.03,755.17,854.17,113.11,7,74.82
"7984","BON",2021-06-22,179.87,95.84,53.28,183.2,18.32,18.32,755.71,863.75,114.3,7,74.98
"7985","BON",2021-06-23,188.99,95.59,50.58,189,18.49,18.49,757.13,848.88,112.12,7,74.73
"7986","BON",2021-06-24,197.95,95.41,48.2,199.2,18.82,18.82,759.54,837.67,110.29,7,74.64
"7987","BON",2021-06-25,205.01,95.21,46.44,198.9,18.94,18.94,758.88,842.71,111.05,5,74.31
"7988","BON",2021-06-26,218.45,95.63,43.78,215.6,19.43,19.43,758.17,863.54,113.9,5,74.23
"7989","BON",2021-06-27,192.31,95.8,49.82,197.5,19.87,19.87,755.63,876.96,116.06,6,74.46
"7990","BON",2021-06-28,206.23,96.01,46.56,203.3,20.3,20.3,752.5,879.75,116.91,7,74.67
"7991","BON",2021-06-29,220.18,96.11,43.65,225.9,20.73,20.73,753.88,866.33,114.92,7,74.61
"7992","BON",2021-06-30,215.25,96.3,44.74,213.4,20.74,20.74,756.75,828.5,109.48,7,74.62
"7993","BON",2021-07-01,189.94,96.27,50.68,186.9,20.54,20.54,759.25,807.54,106.36,7,74.52
"7994","BON",2021-07-02,198.7,96.2,48.41,211.1,20.44,20.44,759.04,799.96,105.39,7,74.53
"7995","BON",2021-07-03,209,96.56,46.2,196.7,20.53,20.53,758.04,806.04,106.33,7,74.91
"7996","BON",2021-07-04,181.76,96.19,52.92,186.4,20.84,20.84,758.63,813.21,107.2,7,74.55
"7997","BON",2021-07-05,154.89,96.35,62.2,154.4,21.03,21.03,759.96,810.33,106.63,7,74.66
"7998","BON",2021-07-06,162.31,96.34,59.36,160.9,21.15,21.15,758.33,809.42,106.74,7,74.69
"7999","BON",2021-07-07,152.05,96.72,63.61,157.4,21.13,21.13,760.38,804.38,105.79,NA,74.98
"8000","BON",2021-07-08,168.83,95.78,56.73,169.3,21.09,21.09,759.67,800.17,105.33,7,75.47
"8001","BON",2021-07-09,147.09,95.15,64.68,148.1,21.13,21.13,760.67,801.71,105.4,7,74.98
"8002","BON",2021-07-10,130.57,85.81,65.72,124.3,21.27,21.27,761.96,809.67,106.26,7,74.89
"8003","BON",2021-07-11,126.98,83.98,66.13,127.6,21.37,21.37,761.21,806.21,105.91,7,75.07
"8004","BON",2021-07-12,147.59,94.52,64.04,144.8,21.52,21.52,760,802.33,105.57,7,74.75
"8005","BON",2021-07-13,165.45,94.4,57.06,168.4,21.59,21.59,759.96,797.13,104.89,7,74.6
"8006","BON",2021-07-14,163.2,94.4,57.84,164.3,21.49,21.49,759.13,795.54,104.8,7,74.58
"8007","BON",2021-07-15,156.9,94.68,60.34,158.4,21.38,21.38,760.17,790.25,103.96,7,74.83
"8008","BON",2021-07-16,150.09,94.99,63.29,148.4,21.24,21.24,760.71,786.54,103.4,7,75.16
"8009","BON",2021-07-17,143.53,94.5,65.84,149.6,21.37,21.37,760.58,790.75,103.97,7,74.71
"8010","BON",2021-07-18,164.32,94.44,57.47,153.5,21.53,21.53,761.58,798.75,104.88,7,74.66
"8011","BON",2021-07-19,147.08,94.12,63.99,145.9,21.63,21.63,761.29,804,105.61,7,74.33
"8012","BON",2021-07-20,153.9,94.44,61.36,156.9,21.74,21.74,762.21,799.83,104.94,7,74.6
"8013","BON",2021-07-21,138.34,94.33,68.19,135.2,21.67,21.67,763.04,794.13,104.07,7,74.42
"8014","BON",2021-07-22,138.59,94.58,68.25,137.6,21.46,21.46,762.53,791.71,103.83,7,74.44
"8015","BON",2021-07-23,138.81,94.78,68.28,145.9,21.35,21.35,764.29,792.58,103.7,7,74.55
"8016","BON",2021-07-24,137.92,94.2,68.3,139.9,21.53,21.53,761.38,804.92,105.72,NA,74.92
"8017","BON",2021-07-25,137.66,93.93,68.24,134.6,21.78,21.78,759.42,809.33,106.57,7,74.7
"8018","BON",2021-07-26,137.93,94.03,68.17,143,22.04,22.04,758,806.33,106.38,7,74.77
"8019","BON",2021-07-27,149.35,94.34,63.17,145.8,22.11,22.11,759.83,801.25,105.45,7,75.03
"8020","BON",2021-07-28,142.15,94.15,66.23,144.7,22.19,22.19,761.04,807.79,106.14,7,74.92
"8021","BON",2021-07-29,137.48,94.01,68.38,131.5,22.27,22.27,759,823.13,108.45,7,74.71
"8022","BON",2021-07-30,137.17,93.6,68.24,131.1,22.26,22.26,757.75,836.58,110.4,7,74.03
"8023","BON",2021-07-31,124.97,81.77,65.43,117.9,22.1,22.1,758.75,834.96,110.04,7,73.68
"8024","BON",2021-08-01,111.58,68.7,61.58,110.5,22.27,22.27,760.29,823.63,108.33,7,73.56
"8025","BON",2021-08-02,114.46,71.55,62.51,134.6,22.35,22.35,760.58,813.54,106.96,7,73.93
"8026","BON",2021-08-03,139.53,94.25,67.55,136.5,22.63,22.63,759.67,822.04,108.21,7,74.73
"8027","BON",2021-08-04,137.31,94.19,68.6,139.3,22.58,22.58,757.63,820.92,108.36,7,74.65
"8028","BON",2021-08-05,138.04,94.44,68.41,132,22.59,22.59,758,814.5,107.46,7,74.66
"8029","BON",2021-08-06,131.45,88.3,67.17,127,22.39,22.39,761.04,797.88,104.84,7,74.3
"8030","BON",2021-08-07,117.75,74.73,63.46,111,22.37,22.37,758.17,796.38,105.04,7,74.14
"8031","BON",2021-08-08,108.78,65.73,60.42,114.8,22.13,22.13,760.79,789.25,103.74,7,74.06
"8032","BON",2021-08-09,121.83,78.83,64.71,129.8,21.98,21.98,760.83,792.92,104.22,7,74.72
"8033","BON",2021-08-10,133.96,90.85,67.82,136.2,22.08,22.08,759.58,800.17,105.34,7,75
"8034","BON",2021-08-11,147.78,94.64,64.04,152.9,22.62,22.62,757.63,821.79,108.47,7,74.92
"8035","BON",2021-08-12,155.68,94.68,60.82,152.2,22.86,22.86,757.13,839.92,110.94,7,74.94
"8036","BON",2021-08-13,150.39,94.36,62.75,145,23.18,23.18,758.92,852.33,112.31,7,74.45
"8037","BON",2021-08-14,162.97,94.64,58.07,171.9,23.29,23.29,760.71,845.92,111.2,7,74.7
"8038","BON",2021-08-15,132.62,52.48,39.57,117.7,23.24,23.24,759.21,826.67,108.89,7,74.83
"8039","BON",2021-08-16,118.69,50.75,42.76,115.7,23.12,23.12,756.54,810.96,107.19,7,73.78
"8040","BON",2021-08-17,118.43,51,43.06,120.5,22.51,22.51,759.29,787.5,103.72,7,73.93
"8041","BON",2021-08-18,119.56,51.35,42.94,129.4,21.94,21.94,761.46,775.71,101.87,7,74.82
"8042","BON",2021-08-19,144.8,51.13,35.31,135,21.66,21.66,760.75,777.38,102.19,7,74.39
"8043","BON",2021-08-20,142.81,51,35.71,147.3,21.36,21.36,759.25,776.88,102.32,7,74
"8044","BON",2021-08-21,134.78,51.12,37.93,135.7,21.1,21.1,756.04,777.83,102.88,6,74.27
"8045","BON",2021-08-22,109.95,51.21,46.57,107.9,21.13,21.13,757.13,777.88,102.74,7,74.39
"8046","BON",2021-08-23,131.17,51.43,39.2,139.9,20.84,20.84,759.25,775.58,102.15,7,74.89
"8047","BON",2021-08-24,141.22,51.45,36.43,138.7,20.73,20.73,758.46,781.04,102.98,7,75.01
"8048","BON",2021-08-25,135.88,51.34,37.78,137.3,20.94,20.94,759.58,797.63,105.01,7,74.78
"8049","BON",2021-08-26,134.64,51.41,38.18,131.2,20.88,20.88,761.54,801.46,105.24,7,74.89
"8050","BON",2021-08-27,123.05,51.12,41.54,124.5,20.96,20.96,762.17,794.83,104.29,7,74.29
"8051","BON",2021-08-28,135.69,51.38,37.87,135.8,20.95,20.95,760.21,792.71,104.28,7,74.95
"8052","BON",2021-08-29,131.83,51.29,38.91,134.3,20.93,20.93,757,801.29,105.85,7,74.76
"8053","BON",2021-08-30,119.21,51.51,43.21,114.7,20.71,20.71,758.5,798.54,105.28,7,74.89
"8054","BON",2021-08-31,105.43,51.26,48.62,95.3,20.28,20.28,759,786.13,103.57,7,74.43
"8055","BON",2021-09-01,100.48,4.06,4.04,108,20.16,20.16,758.67,781.67,103.03,7,74.63
"8056","BON",2021-09-02,101.98,1.35,1.32,101.9,20.08,20.08,759.63,783.42,103.13,7,74.92
"8057","BON",2021-09-03,93.4,0.63,0.67,100.3,20.2,20.2,759.88,794.96,104.62,7,75.17
"8058","BON",2021-09-04,90.59,1.41,1.55,87.6,20.13,20.13,758.96,798.42,105.2,7,75.19
"8059","BON",2021-09-05,87.22,1.39,1.6,84.2,20.09,20.09,758.96,789.38,104.01,7,75.26
"8060","BON",2021-09-06,80.55,1.38,1.71,86.4,20.24,20.24,760.83,787,103.44,7,75.03
"8061","BON",2021-09-07,84.31,1.39,1.65,83.8,20.39,20.39,759.08,776.04,102.23,7,75.4
"8062","BON",2021-09-08,89.74,1.39,1.55,94.1,20.48,20.48,758.38,772.92,101.92,7,75.3
"8063","BON",2021-09-09,100.5,1.41,1.41,98.4,20.63,20.63,756.79,775.42,102.46,7,75.8
